lemma	id_gra	id_pwg	location	form	translator	status	text	divergence_class	wordlevel_span	wordlevel_confidence
agní-	79	349	1.36.6	agne	geldner_de_1951	present	Nur in dir, dem Glückbringer, o jüngster Agni, wird jegliche Spende geopfert. Sei du uns heute und künftig wohlgesinnt. Bitte die Götter um Meisterschaft (für uns)!			
agní-	79	349	1.36.6	agne	elizarenkova_ru_1989	present	Только в тебя, о Агни благодатный, о самый юный,\nИзливается любая жертва.\n(Будь) ты благосклонен к нам ныне и присно!\nПриноси жертвы богам ради обилия героев (у нас)!			
agní-	79	349	1.36.6	agne	griffith_en_1896	present	In thee, the auspicious One, O Agni, youthfullest, each sacred gift is offered up:\nThis day, and after, gracious, worship thou our Gods, that we may have heroic sons.			
agní-	79	349	1.36.6	agne	jamison_brereton_en_2014	present	Just in you who bring good fortune is every oblation poured, o youngest Agni. Benevolent toward us today and in the future, sacrifice to the gods for masses of good heroes.			
agní-	79	349	1.36.7	agním	grassmann_de_1876	present	Den Selbstbeherrscher ehrend sitzt um ihn mit Ernst der Beter Schar; Die Menschen flammen Agni an durch Opferguss, wenn ihre Feinde sie besiegt.			
agní-	79	349	1.36.7	agním	geldner_de_1951	present	Gar ehrfürchtig warten sie dem Selbstherrscher auf. Mit Opfergaben entflammen die Menschen den Agni, nachdem sie den Fehlschlägen entgangen sind.			
agní-	79	349	1.36.7	agním	elizarenkova_ru_1989	present	Ведь это ему, самодержцу,\nСлужат истинно поклоняющиеся.\nЛюди зажигают Агни с помощью возлияний,\nПреодолев неудачи.			
agní-	79	349	1.36.7	agním	griffith_en_1896	present	To him in his own splendour bright draw near in worship the devout.\nMen kindle Agni with their sacrificial gifts, victorious o'er the enemies.			
agní-	79	349	1.36.7	agním	jamison_brereton_en_2014	present	Bringing homage, they reverently approach him, their sovereign king, just so. With their oblations the sons of Manu kindle Agni, after they have crossed beyond failures.			
agní-	79	349	1.36.9	agne	grassmann_de_1876	present	So setz dich nieder, gross bist du, erstrahle, Götternährendster, Den rothen Rauch, o Opfrer Agni, sende aus, den herrlichen, gepriesener!			
agní-	79	349	1.36.9	agne	geldner_de_1951	present	Setz dich mit (uns) nieder; du bist groß, flamme auf, als der beste Götterlader! Entsende, du festlicher, gepriesener Agni, deinen rötlichen Rauch, den gerngesehenen!			
agní-	79	349	1.36.9	agne	elizarenkova_ru_1989	present	Садись с (нами)! Ты велик.\nВспыхни, о лучший приглашатель богов!\nО Агни, предназначенный для жертвенной пищи, красноватый дым (свой),\nПриятный на вид, отбрось далеко, о прославленный!			
agní-	79	349	1.36.9	agne	griffith_en_1896	present	Seat thee, for thou art mighty; shine, best entertainer of the Gods.\nWorthy of sacred food, praised Agni! loose the smoke, ruddy and beautiful to see.			
agní-	79	349	1.36.9	agne	jamison_brereton_en_2014	present	Sit together (with us): you are great. Blaze as the best at pursuing the gods. Let loose your beautiful red smoke in every direction, o lauded Agni, partaker of the ritual meal—			
agní-	79	349	1.36.11	agním	grassmann_de_1876	present	Ihn Agni, den Medhjatithi, den Kanva nach dem Brauch entflammt, Ihn stärken diese Lieder, Agni stärken wir, und seine Tränke leuchten hell.			
agní-	79	349	1.36.11	agním	geldner_de_1951	present	Agni, den Medhyātithi Kaṇva angezündet hat nach rechtem Brauche, von ihm sind Labsale ausgestrahlt, ihn (stärken) diese Lieder, diesen Agni stärken wir.			
agní-	79	349	1.36.11	agním	elizarenkova_ru_1989	present	Агни, кого Медхьятитхи\nКанва зажег по закону, –\n(Исходящие) от него услады ярко сияют – его (усиливают) эти гимны,\nЭтого Агни усиливаем мы.			
agní-	79	349	1.36.11	agním	griffith_en_1896	present	Him, Agni, whom Medhyatithi, whom Kanva kindled for his rite,\nHim these our songs of praise, him, Agni, we extol: his powers shine out preeminent.			
agní-	79	349	1.36.11	agním	jamison_brereton_en_2014	present	Agni whom Medhyatithi (and?) Kanva kindled from truth, his are the refreshments that shine forth; him do these verses (make strong) and him, Agni, do we make strong.			
agní-	79	349	1.36.11	agním	grassmann_de_1876	present	Ihn Agni, den Medhjatithi, den Kanva nach dem Brauch entflammt, Ihn stärken diese Lieder, Agni stärken wir, und seine Tränke leuchten hell.			
agní-	79	349	1.36.11	agním	geldner_de_1951	present	Agni, den Medhyātithi Kaṇva angezündet hat nach rechtem Brauche, von ihm sind Labsale ausgestrahlt, ihn (stärken) diese Lieder, diesen Agni stärken wir.			
agní-	79	349	1.36.11	agním	elizarenkova_ru_1989	present	Агни, кого Медхьятитхи\nКанва зажег по закону, –\n(Исходящие) от него услады ярко сияют – его (усиливают) эти гимны,\nЭтого Агни усиливаем мы.			
agní-	79	349	1.36.11	agním	griffith_en_1896	present	Him, Agni, whom Medhyatithi, whom Kanva kindled for his rite,\nHim these our songs of praise, him, Agni, we extol: his powers shine out preeminent.			
agní-	79	349	1.36.11	agním	jamison_brereton_en_2014	present	Agni whom Medhyatithi (and?) Kanva kindled from truth, his are the refreshments that shine forth; him do these verses (make strong) and him, Agni, do we make strong.			
agní-	79	349	1.36.12	ágne	grassmann_de_1876	present	Selbstherrscher, füll uns Reichthum zu, denn Agni du bist mit den Göttern nah verwandt, Und du verfügest über weitberühmtes Gut; so sei uns hold, der gross du bist.			
agní-	79	349	1.36.12	ágne	geldner_de_1951	present	Häufe die Schätze an, du Eigenartiger, denn du besitzest Freundschaft unter den Göttern, Agni. Du gebeutst über namhafte Siegerbeute. Sei uns gnädig; du bist groß.			
agní-	79	349	1.36.12	ágne	elizarenkova_ru_1989	present	Наполни (нас) богатствами, о самовластный, – ведь у тебя есть,\nАгни, дружба с богами.\nТы властвуешь над прославленной наградой.\nСмилуйся над нами: ты велик!			
agní-	79	349	1.36.12	ágne	griffith_en_1896	present	Make our wealth perfect thou, O Agni, Lord divine: for thou hast kinship with the Gods.\nThou rulest as a King o'er widely-famous strength: be good to us, for thou art great.			
agní-	79	349	1.36.12	ágne	jamison_brereton_en_2014	present	Give fullness of wealth, o autonomous one, for you have friendship among the gods, o Agni. You rule over a prize worthy of fame. Have mercy on us: you are great.			
agní-	79	349	1.36.15	agne	grassmann_de_1876	present	Schütz, Agni, uns vor dem Gespenst; und vor des Feindes arger List, Vor dem Verfolger, der uns nach dem Leben steht, o jüngster, herrlich glänzender!			
agní-	79	349	1.36.15	agne	geldner_de_1951	present	Schütze uns, Agni, vor dem Unhold, schütz uns vor der Falschheit des Geizigen! Schütz uns vor dem Schädiger oder vor dem Mordgierigen, du Hellglänzender, Jüngster!			
agní-	79	349	1.36.15	agne	elizarenkova_ru_1989	present	Защити нас, о Агни, от ракшаса!\nЗащити от обмана безбожника!\nЗащити от вредящего или от желающего убить,\nО ты с высоким лучом, о самый юный!			
agní-	79	349	1.36.15	agne	griffith_en_1896	present	Preserve us, Agni, from the fiend, preserve us from malicious wrong.\nSave us from him who fain would injure us or slay, Most Youthful, thou with lofty light.			
agní-	79	349	1.36.15	agne	jamison_brereton_en_2014	present	Protect us from the demon, o Agni. Protect us from the malice of the enemy. Protect from the man who does harm or who seeks to smash us, o youngest one with lofty beams.			
agní-	79	349	1.36.17	agníḥ	grassmann_de_1876	present	Agni gewährte Heldenkraft, dem Kanva Agni hohes Glück, Agni und Mitra halfen dem Medhjatithi, beim Spenden dem Upastuta.			
agní-	79	349	1.36.17	agníḥ	geldner_de_1951	present	Agni gewann die Meisterschaft, Agni dem Kaṇva Glück. Agni stand den beiden Verbündeten und dem Medhyātithi, Agni dem Upastuta im Gewinnen bei.			
agní-	79	349	1.36.17	agníḥ	elizarenkova_ru_1989	present	Агни добыл обилие героев,\nАгни для Канвы (добыл) удачу,\nАгни, а также Митра и (Варуна) помогли Медхьятитхи,\nАгни (помог) Упастуте в победе.			
agní-	79	349	1.36.17	agníḥ	griffith_en_1896	present	Agni hath given heroic might to Kainva, and felicity:\nAgni hath helped our friends, hath helped Medhyitithi, hath helped Upastuta to win.			
agní-	79	349	1.36.17	agníḥ	jamison_brereton_en_2014	present	Agni gained good heroes en masse, and Agni good fortune for Kanva. Agni helped Medhyatithi—as did Mitra (and Varuna) [/the two allies]— and Agni (helped) Upastuta in winning.			
agní-	79	349	1.36.17	agníḥ	grassmann_de_1876	present	Agni gewährte Heldenkraft, dem Kanva Agni hohes Glück, Agni und Mitra halfen dem Medhjatithi, beim Spenden dem Upastuta.			
agní-	79	349	1.36.17	agníḥ	geldner_de_1951	present	Agni gewann die Meisterschaft, Agni dem Kaṇva Glück. Agni stand den beiden Verbündeten und dem Medhyātithi, Agni dem Upastuta im Gewinnen bei.			
agní-	79	349	1.36.17	agníḥ	elizarenkova_ru_1989	present	Агни добыл обилие героев,\nАгни для Канвы (добыл) удачу,\nАгни, а также Митра и (Варуна) помогли Медхьятитхи,\nАгни (помог) Упастуте в победе.			
agní-	79	349	1.36.17	agníḥ	griffith_en_1896	present	Agni hath given heroic might to Kainva, and felicity:\nAgni hath helped our friends, hath helped Medhyitithi, hath helped Upastuta to win.			
agní-	79	349	1.36.17	agníḥ	jamison_brereton_en_2014	present	Agni gained good heroes en masse, and Agni good fortune for Kanva. Agni helped Medhyatithi—as did Mitra (and Varuna) [/the two allies]— and Agni (helped) Upastuta in winning.			
agní-	79	349	1.36.17	agníḥ	grassmann_de_1876	present	Agni gewährte Heldenkraft, dem Kanva Agni hohes Glück, Agni und Mitra halfen dem Medhjatithi, beim Spenden dem Upastuta.			
agní-	79	349	1.36.17	agníḥ	geldner_de_1951	present	Agni gewann die Meisterschaft, Agni dem Kaṇva Glück. Agni stand den beiden Verbündeten und dem Medhyātithi, Agni dem Upastuta im Gewinnen bei.			
agní-	79	349	1.36.17	agníḥ	elizarenkova_ru_1989	present	Агни добыл обилие героев,\nАгни для Канвы (добыл) удачу,\nАгни, а также Митра и (Варуна) помогли Медхьятитхи,\nАгни (помог) Упастуте в победе.			
agní-	79	349	1.36.17	agníḥ	griffith_en_1896	present	Agni hath given heroic might to Kainva, and felicity:\nAgni hath helped our friends, hath helped Medhyitithi, hath helped Upastuta to win.			
agní-	79	349	1.36.17	agníḥ	jamison_brereton_en_2014	present	Agni gained good heroes en masse, and Agni good fortune for Kanva. Agni helped Medhyatithi—as did Mitra (and Varuna) [/the two allies]— and Agni (helped) Upastuta in winning.			
agní-	79	349	1.36.17	agníḥ	grassmann_de_1876	present	Agni gewährte Heldenkraft, dem Kanva Agni hohes Glück, Agni und Mitra halfen dem Medhjatithi, beim Spenden dem Upastuta.			
agní-	79	349	1.36.17	agníḥ	geldner_de_1951	present	Agni gewann die Meisterschaft, Agni dem Kaṇva Glück. Agni stand den beiden Verbündeten und dem Medhyātithi, Agni dem Upastuta im Gewinnen bei.			
agní-	79	349	1.36.17	agníḥ	elizarenkova_ru_1989	present	Агни добыл обилие героев,\nАгни для Канвы (добыл) удачу,\nАгни, а также Митра и (Варуна) помогли Медхьятитхи,\nАгни (помог) Упастуте в победе.			
agní-	79	349	1.36.17	agníḥ	griffith_en_1896	present	Agni hath given heroic might to Kainva, and felicity:\nAgni hath helped our friends, hath helped Medhyitithi, hath helped Upastuta to win.			
agní-	79	349	1.36.17	agníḥ	jamison_brereton_en_2014	present	Agni gained good heroes en masse, and Agni good fortune for Kanva. Agni helped Medhyatithi—as did Mitra (and Varuna) [/the two allies]— and Agni (helped) Upastuta in winning.			
agní-	79	349	1.36.18	agnínā	grassmann_de_1876	present	Wir riefen Ugradeva, Turvaça, Jadu durch Agni aus der Ferne her; Auf hohem Wagen komme Navavāstva und Turvīti her zur Feindesschlacht.			
agní-	79	349	1.36.18	agnínā	geldner_de_1951	present	Durch Agni rufen wir aus der Ferne den Turvaśa und Yadu, den Ugrādeva. Agni geleite den Navavāstva, den Br̥hadratha, den Turvīti, den Dasyave Sahas.			
agní-	79	349	1.36.18	agnínā	elizarenkova_ru_1989	present	Вместе с Агни мы зовем издалека\nТурвашу, Яду, Уградеву.\nПусть Агни приведет Нававаству, Брихадратху,\nТурвити – силу против врага!			
agní-	79	349	1.36.18	agnínā	griffith_en_1896	present	We call on Ugradeva, Yadu, Turvasa, by means of Agni, from afar;\nAgni, bring Navavastva and Brhadratba, Turviti, to subdue the foe.			
agní-	79	349	1.36.18	agnínā	jamison_brereton_en_2014	present	With Agni we call Turvasa and Yadu from afar, also Ugradeva. Agni, our force against the Dasyu, led Navavastva of the lofty chariots and TurvTti.			
agní-	79	349	1.36.18	agníḥ	grassmann_de_1876	present	Wir riefen Ugradeva, Turvaça, Jadu durch Agni aus der Ferne her; Auf hohem Wagen komme Navavāstva und Turvīti her zur Feindesschlacht.			
agní-	79	349	1.36.18	agníḥ	geldner_de_1951	present	Durch Agni rufen wir aus der Ferne den Turvaśa und Yadu, den Ugrādeva. Agni geleite den Navavāstva, den Br̥hadratha, den Turvīti, den Dasyave Sahas.			
agní-	79	349	1.36.18	agníḥ	elizarenkova_ru_1989	present	Вместе с Агни мы зовем издалека\nТурвашу, Яду, Уградеву.\nПусть Агни приведет Нававаству, Брихадратху,\nТурвити – силу против врага!			
agní-	79	349	1.36.18	agníḥ	griffith_en_1896	present	We call on Ugradeva, Yadu, Turvasa, by means of Agni, from afar;\nAgni, bring Navavastva and Brhadratba, Turviti, to subdue the foe.			
agní-	79	349	1.36.18	agníḥ	jamison_brereton_en_2014	present	With Agni we call Turvasa and Yadu from afar, also Ugradeva. Agni, our force against the Dasyu, led Navavastva of the lofty chariots and TurvTti.			
agní-	79	349	1.36.19	agne	grassmann_de_1876	present	Dich, Agni, setzte Manus ein, als Licht dem ganzen Menschenstamm, Durch Recht erzeugt erstrahlest hoch bei Kanva du, du den die Völkerschar verehrt.			
agní-	79	349	1.36.19	agne	geldner_de_1951	present	Dich Agni, hat Manu eingesetzt als Licht für alles Volk. Du hast bei Kaṇva geleuchtet, zur rechten Zeit geboren, großgeworden du, vor dem sich die Lande beugen.			
agní-	79	349	1.36.19	agne	elizarenkova_ru_1989	present	Тебя, о Агни, установил Ману\nКак свет для нескончаемого рода (человеческого).\nТы сверкал у Канвы, рожденный законом, окропленный (маслом),\n(Тот), кому поклоняются народы.			
agní-	79	349	1.36.19	agne	griffith_en_1896	present	Manu hath stablished thee a light, Agni, for all the race of men:\nSprung from the Law, oil-fed, for Kanva hast thou blazed, thou whom the people reverence.			
agní-	79	349	1.36.19	agne	jamison_brereton_en_2014	present	Manu installed you, Agni, to be a light for the people, each and every one. Born of truth, you shine when grown strong [/sprinkled] in the company of Kanva—(you) to whom the communities bring reverence.			
agní-	79	349	1.36.20	agnéḥ	grassmann_de_1876	present	Des Agni lichte ungestüme Flammenschar, ist furchtbar und unnahbar stets, Die bösen Geister und die Zaubrer allesammt, verbrenn' und jeden Dämon du.			
agní-	79	349	1.36.20	agnéḥ	geldner_de_1951	present	Zornfunkelnd, überwältigend sind die Flammen des Agni, furchtbar; nicht ist dagegen anzukommen. Verbrenn jederzeit die Unholde, die zauberischen, jeden Atrin!			
agní-	79	349	1.36.20	agnéḥ	elizarenkova_ru_1989	present	Искрометные, яростные языки пламени Агни,\nСтрашные – не подступиться!\nСжигай всегда ракшасоподобных,\nКолдовских, любого атрина!			
agní-	79	349	1.36.20	agnéḥ	griffith_en_1896	present	The flames of Agni full of splendour and of might are fearful, not to be approached.\nConsume for ever all demons and sorcerers, consume thou each devouring fiend.			
agní-	79	349	1.36.20	agnéḥ	jamison_brereton_en_2014	present	The dazzling, hard-charging flames of Agni, terrifying like (wild beasts), are not to be confronted. (Burn) the demonic forces, the sorcerers forever—burn up every devourer.			
agní-	79	349	1.38.13	agním	grassmann_de_1876	present	Mit stetem Lied begrüsse ihn, besinge den Gebetesherrn, Den Agni, der wie Mitra schön.			
agní-	79	349	1.38.13	agním	geldner_de_1951	present	Rufe mit anhaltender Lobrede den Brahmaṇaspati an, daß er das Greisenalter (uns schenke), den Agni, den gern gesehen ist wie ein Freund!			
agní-	79	349	1.38.13	agním	elizarenkova_ru_1989	present	Обратись с долгой хвалебной песнью\nК Брахманаспати для (достижения) старости,\nК Агни, приятному на вид, словно к другу!			
agní-	79	349	1.38.13	agním	griffith_en_1896	present	Invite thou hither with this song, for praise, Agni the Lord of Prayer,\nHim who is fair as Mitra is.			
agní-	79	349	1.38.13	agním	jamison_brereton_en_2014	present	Speak here with a song at length to the Lord of the Sacred Formulation, to awaken him, and to Agni, lovely to see like an ally.			
agní-	79	349	1.44.1	ágne	grassmann_de_1876	present	O Agni, Wesenkenner, fahr das lichte, glänzende Geschenk Des Morgenroths dem Frommen zu, unsterblicher, die frühe wachen Götter heut.			
agní-	79	349	1.44.1	ágne	geldner_de_1951	present	Unsterblicher Agni, bring der Uṣas morgendliche, ansehnliche Gabe; bring du heute dem Opferspender die frühwachen Götter her, o Jātavedas!			
agní-	79	349	1.44.1	ágne	elizarenkova_ru_1989	present	О Агни, (привези) сверкающий\nЯркий дар Ушас, о бессмертный!\nПривези сегодня ты, Джатаведас, к почитателю\nБогов, пробуждающихся на заре!			
agní-	79	349	1.44.1	ágne	griffith_en_1896	present	-en-			
agní-	79	349	1.44.1	ágne	jamison_brereton_en_2014	present	Agni, immortal one—the bright benefit radiating from Dawn: convey it here to the pious man, o Jatavedas; convey here today the gods who wake at dawn.			
agní-	79	349	1.44.2	ágne	grassmann_de_1876	present	Denn du bist holder Bote, der die Tränke fährt, der Opfer Fährmann, Agni, du; Vereint den Rittern und der Morgenröthe, gib uns Heldenkraft und hohen Ruhm.			
agní-	79	349	1.44.2	ágne	geldner_de_1951	present	Denn du bist der erwünschte Bote, der Opferführer, Agni, der Wagenlenker der Opfer. Im Verein mit den beiden Aśvin, mit Uṣas verschaff uns die Meisterschaft, hohen Ruhm!			
agní-	79	349	1.44.2	ágne	elizarenkova_ru_1989	present	Ведь ты желанный вестник, везущий жертву,\nО Агни, колесничий жертвенных празднеств.\nВместе с Ашвинами (и) Ушас богатство из прекрасных мужей\nНам дай (и) высокую славу!			
agní-	79	349	1.44.2	ágne	griffith_en_1896	present	For thou art offering-bearer and loved messenger, the charioteer of sacrifice:\nAccordant with the Asvins and with Dawn grant us heroic strength and lofty fame.			
agní-	79	349	1.44.2	ágne	jamison_brereton_en_2014	present	For you are the delightful messenger, conveyor of oblations, o Agni, charioteer of the ceremonies. Jointly with the AWins and with Dawn establish in us good heroism and lofty fame.			
agní-	79	349	1.44.3	agním	grassmann_de_1876	present	Zum Boten wählen heute wir den guten liebsten Agni uns; Der früh den Rauch als Fahne schwingt, von Licht erstrahlt, der alle Opfer festlich schmückt.			
agní-	79	349	1.44.3	agním	geldner_de_1951	present	Heute erwählen wir zum Boten den guten, viellieben Agni, den rauchfahnigen, glanzerhöhten, im Frühlicht, der den Dienst der Opfer verschönt.			
agní-	79	349	1.44.3	agním	elizarenkova_ru_1989	present	Сегодня мы выбираем вестником\nДоброго Агни многолюбимого,\nЧье знамя – дым, чей свет – украшение,\n(Того, кто) на рассвете – краса жертвенных празднеств, жертвоприношений.			
agní-	79	349	1.44.3	agním	griffith_en_1896	present	As messenger we choose to-day Agni the good whom many love,\nSmoke-bannered spreader of the light, at break of day glory of sacrificial rites.			
agní-	79	349	1.44.3	agním	jamison_brereton_en_2014	present	Today we choose as messenger Agni the good one, dear to many, whose beacon is smoke, but who is foamy with radiance when the dawns break, the glory of the ceremonies, of the sacrifices.			
agní-	79	349	1.44.4	agním	grassmann_de_1876	present	Den herrlichsten, den jüngsten, schöngetränkten Gast, willkommen bei dem frommen Mann, Den Wesenkenner Agni bitt' am Morgen ich, zu fahren nach den Göttern hin.			
agní-	79	349	1.44.4	agním	geldner_de_1951	present	Den vornehmsten, den jüngsten Gast, der gut (mit Schmalz) begossen wird, der dem opferspendenden Manne erwünscht ist, den Agni Jātavedas rufe ich im Frühlicht auf, daß er zu den Göttern fahre.			
agní-	79	349	1.44.4	agním	elizarenkova_ru_1989	present	Лучшего, самого юного гостя, хорошо окропленного (жертвенным маслом),\nЖеланного для почитающего (его) человека,\nАгни-Джатаведаса я призываю на рассвете,\nЧтобы он отправился к богам!			
agní-	79	349	1.44.4	agním	griffith_en_1896	present	Him noblest and most youthful, richly worshipped guest, dear to the men who offer gifts,\nHim, Agni Jatavedas, I beseech at dawn that he may bring the Gods to us.			
agní-	79	349	1.44.4	agním	jamison_brereton_en_2014	present	The fairest, the youngest guest, well-libated, delightful to the pious folk— I reverently invoke Agni Jatavedas when the dawns break, to journey to the gods.			
agní-	79	349	1.44.5	ágne	grassmann_de_1876	present	Dich will ich preisen, Ewiger, o Agni, der du alles nährst, Als besten Opfrer, der unsterblich Schutz verleiht, der Speisen nimmt und Tränke fährt.			
agní-	79	349	1.44.5	ágne	geldner_de_1951	present	Ich will dich preisen, du unsterblicher Erlaber der ganzen (Welt), den unsterblichen Schirmer, du festlicher Agni, den besten Opferer, du Opferführer.			
agní-	79	349	1.44.5	ágne	elizarenkova_ru_1989	present	Я буду прославлять тебя,\nО бессмертный подкрепитель всего (мира),\nО Агни, достойный жертвенной пищи, бессмертного спасителя,\nСамого юного, о везущий жертву!			
agní-	79	349	1.44.5	ágne	griffith_en_1896	present	Thee, Agni, will I glorify, deathless nourisher of the world,\nImmortal, offering-bearer, meet for sacred food, preserver, best at sacrifice.			
agní-	79	349	1.44.5	ágne	jamison_brereton_en_2014	present	I will praise you—o immortal nurturer of all— as immortal guardian—o Agni, partaker of the ritual meal—as best sacrificer—o conveyor of the oblation.			
agní-	79	349	1.44.7	ágne	grassmann_de_1876	present	Denn dich entflammt der Menschen Schar, den Priester, der du alles weisst; So fahr, o Agni, vielgerufner, eilig nun die weisen Götter zu uns her,			
agní-	79	349	1.44.7	ágne	geldner_de_1951	present	Denn dich zünden die Clangenossen gemeinsam an, den allwissenden Hotr̥. Fahre, du vielgerufener Agni, die klugen Götter eilig hierher,			
agní-	79	349	1.44.7	ágne	elizarenkova_ru_1989	present	Хотара всеведущего,\nТебя зажигают члены племени – все вместе.\nПривези сюда, о обильно окропляемый (маслом)\nАгни, прозорливых богов – быстро:			
agní-	79	349	1.44.7	ágne	griffith_en_1896	present	For the men, Agni, kindle thee as all possessor and as Priest;\nSo Agni, much-invoked, bring hither with all speed the Gods, the excellently wise,			
agní-	79	349	1.44.7	ágne	jamison_brereton_en_2014	present	Because the clans together kindle you as Hotar who provides all possessions [/possesses all knowledge], o much-invoked Agni, bring the discerning gods here at a run—			
agní-	79	349	1.44.8	agním	grassmann_de_1876	present	Die Ritter, Bhaga, Savitar, das Morgenroth, die Kanva's zünden Agni dich Des Morgens an, dir Soma bringend, und bei Nacht, den Opferfährmann, festlicher!			
agní-	79	349	1.44.8	agním	geldner_de_1951	present	Savitr̥, Uṣas, die beiden Aśvin, Bhaga, Agni, im Frühlicht der Nacht. Die Kaṇva's zünden dich, den Opferfahrer, bei ausgepreßtem Soma an, du Wohlopfernder.			
agní-	79	349	1.44.8	agním	elizarenkova_ru_1989	present	Савитара, Ушас, Ашвинов, Бхагу,\nАгни, когда рассвет сменяет ночь.\nКанвы, выжимая сому, зажигают тебя,\nВезущего жертву, о прекрасно совершающий обряд.			
agní-	79	349	1.44.8	agním	griffith_en_1896	present	At dawn of day, at night, Usas and Savitar, the Asvins, Bhaga, Agni's self:\nSkilled in fair rites, with Soma poured, the Kanvas light thee, the oblation-wafting God.			
agní-	79	349	1.44.8	agním	jamison_brereton_en_2014	present	Savitar, Dawn, the Asvins, Bhaga. Through the nights, when the dawns break, the Kanvas, their soma pressed, kindle you, Agni, as conveyor of the oblation, o you of good ceremony.			
agní-	79	349	1.44.9	ágne	grassmann_de_1876	present	Denn du bist ja der Opfer Herr, der Menschen Bote, Agni, du; Die frühe wachen Götter fahre heute her, zum Somatrunk die himmlischen.			
agní-	79	349	1.44.9	ágne	geldner_de_1951	present	Denn du bist der Herr der Opfer, Agni, der Bote der Clangenossen. Fahr heute die frühwachen Götter zum Somatrunk her, deren Auge die Sonne ist!			
agní-	79	349	1.44.9	ágne	elizarenkova_ru_1989	present	Ведь ты господин на жертвенных празднествах,\nО Агни, ты вестник племен.\nСегодня на питье сомы привези богов,\nПробуждающихся на заре, (богов), чей глаз – солнце.			
agní-	79	349	1.44.9	ágne	griffith_en_1896	present	For, Agni, Lord of sacrifice and messenger of men art thou:\nBring thou the Gods who wake at dawn who see the light, this day to drink the Soma juice.			
agní-	79	349	1.44.9	ágne	jamison_brereton_en_2014	present	For you are the master of the ceremonies, Agni, the messenger of the clans. Convey here today the gods who wake at dawn, who look like the sun, for soma-drinking.			
agní-	79	349	1.44.10	ágne	grassmann_de_1876	present	Denn frühem Morgen strahltest du, o Agni, nach, allsichtbar, strahlenreicher du, Ein Helfer den Gemeinden und Hauspriester du der Menschen bei dem Opferfest.			
agní-	79	349	1.44.10	ágne	geldner_de_1951	present	Agni! Du hast an allen früheren Morgen geleuchtet, du Glanzreicher, allsichtbar. Du bist in den Dörfern der Schirmherr und Vogt, du bist der Anwalt bei den Opfern, von Manu (den Menschen) dazu bestimmt.			
agní-	79	349	1.44.10	ágne	elizarenkova_ru_1989	present	О Агни яркосияющий, ты светил\nНа протяжении прежних зорь, о приятный для всех на вид.\nТы – защитник в деревнях, ты поставлен во главе\nНа жертвоприношениях, (ты,) близкий человеку.			
agní-	79	349	1.44.10	ágne	griffith_en_1896	present	Thou shonest forth, O Agni, after former dawns, all visible, O rich in light.\nThou art our help in battle-strife, the Friend of inan, the great high priest in sacrifice.			
agní-	79	349	1.44.10	ágne	jamison_brereton_en_2014	present	O Agni rich in radiance, through the earlier dawns you have shone visible to all. You are the helper set in front among the settlements; you are the descendant of Manu (set in front) at the sacrifices.			
