folder	basename	text_formats	media_formats	topic_tags	text_bytes_total
текст-канал-Алексей-Головастиков	Зализняк.-История-русского-ударения.-25.03.2017.-Семинар-22	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	774602
текст-канал-Алексей-Головастиков	Зализняк.-История-русского-ударения.-26.11.2016-Семинар-12	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	564455
текст-канал-Алексей-Головастиков	Зализняк.-Контуры-истории-русского-языка.-2012	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	1011334
текст-канал-Алексей-Головастиков	Зализняк.-Механизмы-экспрессивности-в-языке.-2011	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	1299001
текст-канал-Алексей-Головастиков	Зализняк.-Новгородская-Русь-по-берестяным-грамотам.-2012	json,srt,tsv,txt,vtt	(none-in-same-folder)	birchbark_novgorod	1908551
текст-канал-Алексей-Головастиков	Зализняк.-Новгородские-берестяные-грамоты.-2007	ans,html,json,srt,txt	(none-in-same-folder)	birchbark_novgorod	1560599
текст-канал-Алексей-Головастиков	Зализняк.-Новгородские-берестяные-грамоты.-2007-ВЕРСИЯ-2	srt,txt	(none-in-same-folder)	birchbark_novgorod	465213
текст-канал-Алексей-Головастиков	Зализняк.-О-Велесовой-книге.-2008	ans,html,json,srt,txt	(none-in-same-folder)	velesova_book	634485
текст-канал-Алексей-Головастиков	Зализняк.-О-берестяных-грамотах-из-раскопок-2017-года	ans,html,json,srt,txt	(none-in-same-folder)	birchbark_novgorod	1064315
текст-канал-Алексей-Головастиков	Зализняк.-О-ложной-лингвистике-и-квазиистории.-2011-1fhpsEJE2GM-360p-1713274001	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	896082
текст-канал-Алексей-Головастиков	Зализняк.-О-профессиональной-и-любительской-лингвистике.-2008	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	1189896
текст-канал-Алексей-Головастиков	Зализняк.-О-прошлом-и-будущем-русского-языка-Очевидное-невероятное,-2009	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	318278
текст-канал-Алексей-Головастиков	Зализняк.-О-псевдознаниях-и-лженауке.-Угол-зрения,-2011	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	288525
текст-канал-Алексей-Головастиков	Зализняк.-Что-такое-любительская-лингвистика.-2010	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	1037615
текст-канал-Алексей-Головастиков	Из-моих-воспоминаний-о-А.А.Зализняке	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	26009
текст-канал-Алексей-Головастиков	Исконное-ударение-в-слове-«творог».-Академик-Андрей-Зализняк	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	8903
текст-канал-Алексей-Головастиков	Истина-существует.-Жизнь-Андрея-Зализняка-в-рассказах-ее-участников	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	518723
текст-канал-Алексей-Головастиков	К-20-летию-обретения-Новгородской-псалтыри-история-открытия,-сохранения-и-изучения	ans,html,json,srt,txt	(none-in-same-folder)	birchbark_novgorod	527347
текст-канал-Алексей-Головастиков	Лекция-А.А.-Гиппиуса-о-берестяных-грамотах,-30-окт-2018	ans,html,json,srt,txt	(none-in-same-folder)	birchbark_novgorod	990162
текст-канал-Алексей-Головастиков	Лекция-А.А.Зализняка-12.2.16	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	864777
текст-канал-Алексей-Головастиков	Лекция-Какой-народ-изначально-был-Русью.-Рассказывает-Академик-РАН-Андрей-Анатольевич-Зализняк	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	50565
текст-канал-Алексей-Головастиков	Лекция-академика-Андрея-Зализняка	json,srt,tsv,txt,vtt	(none-in-same-folder)	other_unclassified	3598082
текст-канал-Алексей-Головастиков	Наблюдатель.-Андрей-Зализняк.-Воспоминания-жизни.-Эфир-30.09.2019	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	556682
текст-канал-Алексей-Головастиков	Наблюдатель.-Елена-Рыбина,-Андрей-Зализняк,-Пётр-Гайдуков-и-Савва-Михеев.-Эфир-от-27.10.2015	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	569932
текст-канал-Алексей-Головастиков	Новгород-Письма-из-средневековья	ans,html,json,srt,txt	(none-in-same-folder)	birchbark_novgorod	335382
текст-канал-Алексей-Головастиков	Новгородский-семинар.-Юбилей-А.А.-Зализняка	ans,html,json,srt,txt	(none-in-same-folder)	birchbark_novgorod	87988
текст-канал-Алексей-Головастиков	Новые-открытия-академика-Зализняка-в-2017-году	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	1024185
текст-канал-Алексей-Головастиков	Об-Очерке,-академике-Зализняке-и-санскрите-(презентация-книги)	ans,html	(none-in-same-folder)	sanskrit_vedic	628
текст-канал-Алексей-Головастиков	Об-Очерке,-академике-Зализняке-и-санскрите-презентация-книги	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	1320136
текст-канал-Алексей-Головастиков	Они-узнали-ее-нездоровую...,-фрагменты-занятия-А.А.-Зализняка-Строй-санскрита-1-из-3	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	19016
текст-канал-Алексей-Головастиков	Прощание-с-А.А.Зализняком.-ТВ-«Культура»,-28.12.2017	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	31020
текст-канал-Алексей-Головастиков	Русь---скандинавское-слово.-Ведущий-русский-лингвист-современности---академик-Зализняк	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	21532
текст-канал-Алексей-Головастиков	Спецкурс-А.А.-Зализняка-Строй-ведийского-языка,-2015-г.	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	1006335
текст-канал-Алексей-Головастиков	Украина-родина-древних-Укров!-А.А.-Зализняк	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	34593
текст-канал-Алексей-Головастиков	Умер-Андрей-Зализняк-wTXGgCxtpBA-1080pp-1713274390	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	27847
текст-канал-Алексей-Головастиков	Университетская-рецитация,-фрагменты-занятия-А.А.-Зализняка-Строй-санскрита-23	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	4325
текст-канал-Алексей-Головастиков	Фильм-«Андрей-Зализняк.-Лингвистический-детектив».-2019	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	459304
текст-канал-Алексей-Головастиков	Фильм-о-А.А.Зализняке-«Коэффициент-достоверности»,-2019	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	203975
текст-канал-Алексей-Головастиков	Язык-берестяных-грамот-(рассказывает-лингвист-Андрей-Зализняк)	ans,html	(none-in-same-folder)	birchbark_novgorod	628
текст-канал-Алексей-Головастиков	Язык-берестяных-грамот-рассказывает-лингвист-Андрей-Зализняк	ans,html,json,srt,txt	(none-in-same-folder)	birchbark_novgorod	716802
текст-канал-Алексей-Головастиков	Яндекс-Гугл-и-алгоритм-Зализняка-Острова-Телеканал-Культура-mBKJLH0EU7M-480pp-1713273916	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	408442
текст-канал-Анна-Осанкина	А-А-Зализняк-Грамматический-строй-санскрита-2014-2015-гг-Лекция--3-27092014	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	595415
текст-канал-Анна-Осанкина	А-А-Зализняк-Грамматический-строй-санскрита-Лекция-1-13-09-2014-МГУ	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	650381
текст-канал-Анна-Осанкина	А-А-Зализняк-Из-лекции-26-декабря-2011-г-Разбор-RV-10135	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	14011
текст-канал-Анна-Осанкина	А-А-Зализняк-Из-лекции-27-ноября-2010-г-Разбор-RV-1034	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	3191
текст-канал-Анна-Осанкина	А-А-Зализняк-Из-лекции-4-декабря-2010-г-Разбор-RV-1034	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	13202
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Аудиозапись-лекции-1-100916	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	616643
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Аудиозапись-лекции-11-19112016	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	773718
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Аудиозапись-лекции-7--22102016	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	455700
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-10-12112016	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	748835
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-12-26112016	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	868191
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-13-03122016	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	880074
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-14-10122016	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	617437
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-15-17122016	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	662002
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-16-11022017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	634259
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-17-18022017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	504103
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-19-04032017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	977153
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-19-04032017_00	json,srt,txt	(none-in-same-folder)	russian_diachrony	148587
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-19-04032017_01	json,srt,txt	(none-in-same-folder)	russian_diachrony	184243
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-19-04032017_02	json,srt,txt	(none-in-same-folder)	russian_diachrony	126082
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-19-04032017_03	json,srt,txt	(none-in-same-folder)	russian_diachrony	17753
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-2-17092016	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	868650
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-20-11032017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	788125
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-21-18032017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	962707
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-22-25032017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	609348
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-23-01042017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	708560
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-24-24042017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	705103
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-25-29042017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	663979
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-27-13052017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	312573
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-3-24092016	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	343006
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-4-01102016	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	738641
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-5-08102016	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	556396
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-8-29102016	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	797386
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2016-2017-гг-Лекция-9-05112016	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	872048
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2017-г-Аудиозапись-лекции-2-23092017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	662313
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2017-г-Лекция-1-16092017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	719582
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2017-г-Лекция-10-18112017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	648919
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2017-г-Лекция-11-25112017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	679660
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2017-г-Лекция-12-02122017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	433696
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2017-г-Лекция-13-09122017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	345695
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2017-г-Лекция-14-последняя-16122017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	620601
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2017-г-Лекция-3-30092017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	591135
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2017-г-Лекция-4-07102017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	622564
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2017-г-Лекция-5-14102017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	605056
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2017-г-Лекция-6-21102017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	782378
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2017-г-Лекция-7-28102017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	1239611
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2017-г-Лекция-8-06112017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	489695
текст-канал-Анна-Осанкина	А-А-Зализняк-История-русского-ударения-2017-г-Лекция-9-11112017	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	260052
текст-канал-Анна-Осанкина	А-А-Зализняк-Начало-лекции-11-декабря-2010-г-МГУ	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	14316
текст-канал-Анна-Осанкина	А-А-Зализняк-Начало-лекции-по-санскриту-18-декабря-2010-г	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	25774
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-10-21112015	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	884562
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-11-28112015	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	392271
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-12-05122015	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	1181038
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-13-12122015	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	825083
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-13-30042016	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	154930
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-14-19122015	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	798332
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-15-13022016	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	715504
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-16-22022016	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	290587
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-17-27022016	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	985730
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-18-05032016	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	605353
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-20-19032016	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	859195
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-22-230416	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	517173
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-3-260915	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	188888
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-6-17102015	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	705989
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-7-311015	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	447816
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-8-07112015	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	831682
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-2015-2016-гг-Лекция-9-13112015	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	750052
текст-канал-Анна-Осанкина	А-А-Зализняк-Строй-ведийского-языка-Лекция-1-12092015	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	469218
текст-канал-Анна-Осанкина	Академик-А-А-Зализняк-о-санскритском-корне-jR	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	15498
текст-канал-Анна-Осанкина	Грамматический-строй-санскрита-2014-2015-гг-Лекция-2-20-сентября-2014-г	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	594932
текст-канал-Анна-Осанкина	Грамматический-строй-санскрита-2014-2015-гг-Лекция-4-04102014	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	1042475
текст-канал-Анна-Осанкина	Грамматический-строй-санскрита-2014-2015-гг-Лекция-5-11-10-2014	ans,html,json,srt,txt	(none-in-same-folder)	sanskrit_vedic	776404
текст-канал-Анна-Осанкина	Зализняк-История-русского-ударения-15102016-Семинар-6	ans,html,json,srt,txt	(none-in-same-folder)	russian_diachrony	549600
текст-канал-Анна-Осанкина	Перед-лекцией-академика-А-А-Зализняка-Октябрь-2017-г-ГЗ-МГУ	ans,html,json,srt,txt	(none-in-same-folder)	other_unclassified	1305
