01.0001   2 BU sattAyAm
01.0158 102 SucAdaya udAttA udAttetaH kzivarjam
01.0159 103 awwa atikramaRahiMsayoH
01.0160 103 vezwa vezwane
01.0161 103 cezwa cezwAyAm
01.0162 103 gozwa lozwa saNGAte
01.0163 103 Gawwa calane
01.0164 103 sPuwa vikasane
01.0165 103 aWi gatO
01.0166 104 vaWi ekacaryAyAm
01.0167 104 maWi kaWi Soke
01.0168 104 muWi pAlane
01.0169 104 heWa vibADAyAm
01.0170 104 eWa ca
01.0171 104 hiqi gatyanAdarayoH
01.0172 104 huqi saNGAte
01.0173 104 kuqi dAhe
01.0174 104 vaqi viBAjane
01.0175 104 maqi ca
01.0176 105 Baqi pariBAzaRe
01.0177 105 piqi saNGAte
01.0178 105 muqi mArjane
01.0179 105 tuqi toqane
01.0180 105 huqi varaRe
01.0181 105 caqi kope
01.0182 105 Saqi rujAyAM saNGAte ca
01.0183 105 taqi tAqane
01.0184 106 paqi gatO
01.0185 106 kaqi made
01.0186 106 Kaqi manTe
01.0187 106 heqf hoqf anAdare
01.0188 106 vAqf AplAvye
01.0189 107 drAqf DrAqf viSaraRe
01.0190 107 SAqf SlAGAyAm
01.0191 107 awwAdaya udAttA anudAttetaH
01.0192 107 SOwf garve
01.0193 107 yOwf banDe
01.0194 107 mrewf mreqf mlewf unmAde
01.0195 107 kawe varzAvaraRayoH
01.0196 108 awa pawa gatO
01.0197 109 rawa pariBAzaRe
01.0198 109 lawa bAlye
01.0199 109 Sawa rujAviSaraRagatyavasAdanezu
01.0200 109 vawa vezwane
01.0201 109 kiwa Kiwa trAse
01.0202 109 Siwa ziwa anAdare
01.0203 109 jawa Jawa saNGAte
01.0204 110 Bawa BftO
01.0205 110 tawa ucCrAye
01.0206 110 Kawa kANkzAyAm
01.0207 110 Rawa nftO
01.0208 110 piwa SabdasaNGAtayoH
01.0209 110 hawa dIptO
01.0210 111 zawa avayave
01.0211 111 luwa viloqane
01.0212 111 ciwa paraprezye
01.0213 111 viwa Sabde
01.0214 111 biwa AkroSe
01.0215 111 iwa kiwa kawI gatO
01.0216 113 maqi BUzAyAm
01.0217 113 kuqi vEkalye
01.0218 113 muwa pramardane
01.0219 113 cuqi alpIBAve
01.0220 113 muqi KaRqane
01.0221 114 ruwi luwi steye
01.0222 114 sPuwirviSaraRe
01.0223 114 paWa vyaktAyAM vAci
01.0224 114 vaWa sTOlye
01.0225 114 maWa kaWa madanivAsayoH
01.0226 114 raWa pariBAzaRe
01.0227 114 haWa plutiSaWatvayoH
01.0228 115 ruWa luWa uWa upaGAte
01.0229 115 piWa hiMsAsaMkleSanayoH
01.0230 115 SaWa ketave ca
01.0231 115 SuWa gatipratiGAte
01.0232 115 kuWi ca
01.0233 115 luWi Alasye pratiGAte ca
01.0234 115 SuWi SozaRe
01.0235 115 ruWi luWi gatO
01.0236 115 cuqqa BAvakaraRe
01.0237 115 aqqa aBiyoge
01.0238 115 kaqqa kArkaSye
01.0239 116 krIqf vihAre
01.0240 116 tuqf toqane
01.0241 116 hUqf huqf hoqf gatO
01.0242 116 rOqf anAdare
01.0243 116 roqf loqf unmAde
01.0244 116 aqa udyamane
01.0245 116 laqa vilAse
01.0246 116 kaqa made
01.0247 116 gaqi vadanEkadeSe
01.0248 116 SOwAdaya udAttA udAttetaH
01.0249 117 tipf tepf zwipf zwepf kzaraRArTAH
01.0250 117 tepf kampane ca
01.0251 117 glepf dEnye
01.0252 117 wuvepf kampane
01.0253 117 kepf gepf glepf ca
01.0254 117 mepf repf lepf gatO
01.0255 117 trapUz lajjAyAm
01.0256 118 kapi calane
01.0257 118 rabi labi abi Sabde
01.0258 119 labi avasraMsane ca
01.0259 119 kabf varRe
01.0260 119 klIbf aDArzwye
01.0261 119 kzIbf made
01.0262 119 SIBf katTane
01.0263 119 cIBf ca
01.0264 119 reBf Sabde
01.0265 119 zwaBi skaBi pratibanDe
01.0266 120 jaBi jfBi gAtravinAme
01.0267 121 SalBa katTane
01.0268 121 valBa Bojane
01.0269 121 galBa DArzwye
01.0270 121 SramBu pramAde
01.0271 122 zwuBu stamBe
01.0272 122 tipyAdaya udAttA anudAttetaH tipivarjam
01.0273 122 gupU rakzaRe
01.0274 123 DUpa santApe
01.0275 123 jalpa japa vyaktAyAM vAci
01.0276 123 japa mAnase ca
01.0277 123 capa sAntvane
01.0278 123 zapa samavAye
01.0279 124 rapa lapa vyaktAyAM vAci
01.0280 124 cupa mandAyAM gatO
01.0281 124 tupa tumpa trupa trumpa tuPa tumPa truPa trumPa hiMsArTAH
01.0282 124 parpa raPa raPi arba parba larba barba marba karba Karba garba Sarba zarba carba gatO
01.0283 125 kubi CAdane
01.0284 125 lubi tubi ardane
01.0285 125 cubi vaktrasaMyoge
01.0286 125 zfBu zfmBu hiMsArTO
01.0287 125 SuBa SumBa BAzaRe hiMsAyAM ca
01.0288 125 gupAdaya udAttA udAttetaH
01.0289 125 GiRi GuRi GfRi grahaRe
01.0290 126 GuRa GUrRa BramaRe
01.0291 126 paRa vyavahAre stutO ca
01.0292 126 pana ca
01.0293 128 BAma kroDe
01.0294 128 kzamUz sahane
01.0295 129 kamu kAntO
01.0296 130 GiRRAdaya udAttA anudAttetaH
01.0297 130 aRa raRa vaRa BaRa maRa kaRa kvaRa vraRa BraRa DvaRa SabdArTAH
01.0298 131 oRf apanayane
01.0299 132 SoRf varRagatyoH
01.0300 132 SroRf saNGAte
01.0301 132 SloRf ca
01.0302 132 prERf gatipreraRaSlezaRezu
01.0303 132 DraRa Sabde
01.0304 132 kanI dIptikAntigatizu
01.0305 132 zwana vana Sabde
01.0306 133 vana zaRa samBaktO
01.0307 133 ama gatyAdizu
01.0308 134 drama hamma mImf gatO
01.0309 134 camu Camu jamu Jamu adane
01.0310 135 kramu pAdavikzepe
01.0311 137 aRAdaya udAttA udAttetaH
01.0312 137 aya vaya paya maya caya taya Raya gatO
01.0313 139 daya dAnagatirakzaRahiMsAdAnezu
01.0314 139 raya gatO
01.0315 139 UyI tantusaMtAne
01.0316 139 pUyI viSaraRe durganDe ca
01.0317 139 knUyI Sabde undane ca
01.0318 139 kzmAyI viDUnane
01.0319 139 sPAyI opyAyI vfdDO
01.0320 140 tAyf santAnapAlanayoH
01.0321 140 Sala calanasaMvaraRayoH
01.0322 141 vala valla saMvaraRe saYcaraRe ca
01.0323 141 mala malla DAraRe
01.0324 142 Bala Balla pariBAzaRahiMsAdAnezu
01.0325 142 kala SabdasaMKyAnayoH
01.0326 142 kalla avyakte Sabde
01.0327 142 tevf devf devane
01.0328 143 zevf gevf glevf plevf mlevf secane
01.0329 143 revf plavagatO
01.0330 144 AyAdaya udAttA anudAttetaH
01.0331 144 mavya banDane
01.0332 144 sUrkzya Irkzya Irzya IrzyArTAH
01.0333 145 haya gatO
01.0334 145 Sucya aBizave
01.0335 146 harya gatikAntyoH
01.0336 146 ala BUzaRaparyAptivAraRezu
01.0337 146 YiPalA viSaraRe
01.0338 147 mIla SmIla smIla kzmIla nimezaRe
01.0339 147 pIla pratizwamBe
01.0340 147 RIla varRe
01.0341 147 SIla samADO
01.0342 147 kIla banDane
01.0343 148 kUla AvaraRe
01.0344 148 SUla rujAyAM saNGAte ca
01.0345 145 tUla nizkarze
01.0346 148 pUla saMGAte
01.0347 148 mUla pratizWAyAm
01.0348 148 Pala nizpattO
01.0349 149 culla BAvakaraRe
01.0350 149 Pulla vikasane
01.0351 149 cilla SETilye BAvakaraRe ca
01.0352 149 velf celf kelf Kelf kzvelf vella calane
01.0353 150 pelf Self Pelf gatO
01.0354 150 sKala saMcalane
01.0355 150 Kala saYcaye
01.0356 150 gala adane
01.0357 150 zala gatO
01.0358 151 dala viSaraRe
01.0359 151 Svala Svalla ASugamane
01.0360 151 Kolf Korf gatipratiGAte
01.0361 151 Dorf gaticAturyye
01.0362 151 tsara CadmagatO
01.0363 151 kmara hUrCane
01.0364 151 aBra vaBra maBra cara gatyarTAH
01.0365 153 zWivu nirasane
01.0366 153 ji jaye
01.0367 154 jIva prARaDAraRe
01.0368 154 pIva mIva tIva RIva sTOlye
01.0369 155 kzIvu nirasane
01.0370 155 urvI turvI TurvI durvI DurvI hiMsArTAH
01.0371 156 gurvI udyamane
01.0372 156 murvI banDane
01.0373 156 purva parva Parva marva pUraRe
01.0374 158 carva adane
01.0375 158 Barva hiMsAyAm
01.0376 158 karva Karva garva darpe
01.0377 158 arva Sarva zarva hiMsAyAm
01.0378 158 ivi vyAptO
01.0379 158 pivi mivi Rivi secane
01.0380 159 hivi divi Divi jivi prIRanArTAH
01.0381 159 rivi ravi Davi gatyarTAH
01.0382 159 kfvi hiMsAkaraRayoSca
01.0383 159 mava banDane
01.0384 160 ava rakzaRagatikAntiprItitfptyavagamapraveSaSravaRasvAmyarTayAcanakriyecCAdIptyavAptyAliNganahiMsAdAnaBAgavfdDizu
01.0385 160 mavyAdaya udAttAH udAtteto jayativarjam
01.0386a 160 DAvu gatiSudDyoH
01.0387 160 Dukza Dikza sandIpanakleSanajIvanezu
01.0388 161 vfkza varaRe
01.0389 161 Sikza vidyopAdAne
01.0390 161 Bikza yAcYAyAmalABe lABe ca
01.0391 161 kleSa avyaktAyAM vAci
01.0392 161 dakza vfdDO SIGrArTe ca
01.0393 162 dIkza mORqyejyopanayananiyamavratAdeSezu
01.0394 162 Ikza darSane
01.0395 162 Iza gatihiMsAdarSanezu
01.0396 163 BAza vyaktAyAM vAci
01.0397 163 varza snehane
01.0398 163 gezf anvicCAyAm
01.0399 163 ezf prayatne
01.0400 163 jezf Rezf ezf prezf gatO
01.0401 163 rezf hezf avyakte Sabde
01.0402 163 kAsf SabdakutsAyAm
01.0403 164 BAsf dIptO
01.0404 164 RAsf rAsf Sabde
01.0405 165 Rasa kOwilye
01.0406 165 Byasa Baye
01.0407 165 ANaH Sasi icCAyAm
01.0408 165 grasu glasu adane
01.0409 165 Iha cezwAyAm
01.0410 165 bahi mahi vfdDO
01.0411 166 ahi gatO
01.0412 166 garha galha kutsAyAm
01.0413 166 barha balha prADAnye
01.0414 166 varha valha pariBAzaRahiMsAdAnezu
01.0415 166 pliha gatO
01.0416 167 vehf jehf bAhf prayatne
01.0417 167 drAhf nidrAkzaye
01.0418 167 kASf dIptO
01.0419 167 Uha vitarke
01.0420 168 gAhU viloqane
01.0421 168 gfhU grahaRe
01.0422 169 Guzi kAntikaraRe
01.0423 169 DukzAdayaH udAttA anudAttetaH
01.0424 169 Guzir aviSabdane
01.0425 169 akzU vyAptO
01.0426 170 takzU tvakzU tanUkaraRe
01.0427 171 ukza secane
01.0428 171 rakza pAlane
01.0429 171 Rikza cumbane
01.0430 171 tfkza stfkza Rakza gatO
01.0431 171 vakza roze
01.0432 172 mfkza saNGAte
01.0433 172 takza tvacane
01.0434 172 zUrkza Adare
01.0435 172 kAkzi vAkzi mAkzi kANkzAyAm
01.0436 172 drAkzi DrAkzi DvAkzi GoravAsite ca
01.0437 172 cUza pAne
01.0438 172 tUza tuzwO
01.0439 172 pUza vfdDO
01.0440 173 mUza steye
01.0441 173 SUza prasave
01.0442 173 yUza hiMsAyAm
01.0443 173 jUza ca
01.0444 173 BUza alaNkAre
01.0445 173 Uza rujAyAm
01.0446 173 Iza uYCe
01.0447 173 kaza Kaza Siza jaza Jaza Saza vaza maza ruza riza hiMsArTAH
01.0448 175 Baza Bartsane
01.0449 175 uza dAhe
01.0450 176 jizu vizu mizu secane
01.0451 176 puza puzwO
01.0452 176 Srizu Slizu pruzu pluzu dAhe
01.0453 177 pfzu vfzu mfzu secane
01.0454 177 mfzu sahane ca . itarO hiMsAsaNkleSanayoSca
01.0455 178 Gfzu saNGarze
01.0456 178 hfzu alIke
01.0457 178 tusa hrasa hlasa rasa Sabde
01.0458 178 lasa SlezaRakrIqanayoH
01.0459 158 Gasx adane
01.0460 179 jarja carca JarJa pariBAzaRahiMsAtarjanezu
01.0461 179 pisf pesf gatO
01.0462 179 hase hasane
01.0463 180 RiSa samADO
01.0464 180 miSa maSa Sabde rozakfte ca
01.0465 180 Sava gatO
01.0466 180 SaSa plutagatO
01.0467 180 Sasu hiMsAyAm
01.0468 180 SaMsu stutO
01.0469 181 caha parikalkane
01.0470 181 maha pUjAyAm
01.0471 182 raha tyAge
01.0472 182 rahi gatO
01.0473 182 dfha dfhi bfha bfhi vfdDO
01.0474 183 bfhi Sabdane
01.0475 183 tuhir duhir uhir ardane
01.0476 184 arha pUjAyAm
01.0477 184 GuzirAdaya udAttA udAttetaH
01.0478 184 dyuta dIptO
01.0479 185 SvitA varRe
01.0480 185 YimidA snehane
01.0481 185 YizvidA snehasya mocane ca
01.0482 185 ruca dIptAvaBiprItO ca
01.0483 186 Guwa parivarttane
01.0484 186 ruwa luwa luWa pratIGAte
01.0485 186 SuBa dIptO
01.0486 186 kzuBa saYcalane
01.0487 186 RaBa tuBa hiMsAyAm
01.0488 187 sraMsu DvaMsu BraMsu avasraMsane
01.0489 187 DvaMsu gatO ca
01.0490 187 sramBu viSvAse
01.0491 187 vftu vartane
01.0492 188 vfDu vfdDO
01.0493 188 SfDu SabdakutsAyAm
01.0494 188 syandU prasravaRe
01.0495 189 kfpU sAmarTye
01.0496 189 dyutAdaya udAttA anudAttetaH
01.0497 189 vft
01.0498 190 Gawa cezwAyAm
01.0499 190 vyaTa BayasaYcalanayoH
01.0500 191 praTa praKyAne
01.0501 191 prasa vistAre
01.0502 192 mrada mardane
01.0503 192 sKada sKadane
01.0504 192 kzaji gatidAnayoH
01.0505 192 dakza gatiSAsanayoH
01.0506 192 krapa kfpAyAM gatO
01.0507 193 kadi kradi kladi vEklavye
01.0508 193 YitvarA saMBrame
01.0509 193 GawAdayaH zitaH
01.0510 193 udAttA anudAttetaH
01.0511 193 jvara roge
01.0512 194 gaqa secane
01.0513 194 heqa vezwane
01.0514 194 vawa Bawa pariBAzaRe
01.0515 194 nawa nfttO
01.0516 194 zwaka pratiGAte
01.0517 195 caka tfptO
01.0518 195 kaKe hasane
01.0519 195 rage SaNkAyAm
01.0520 195 lage saNge
01.0521 195 hrage hlage zage zwage saMvaraRe
01.0522 195 kage nocyate
01.0523 195 aka aga kuwilAyAM gatO
01.0524 196 kaRa raRa gatO
01.0525 196 caRa SaRa SraRa dAne ca
01.0526 196 SraTa kraTa klaTa hiMsArTAH
01.0527 196 cana ca
01.0528 196 vanu ca nocyate
01.0529 197 jvala dIptO
01.0530 197 hvala hmala calane
01.0531 197 smf ADyAne
01.0532 197 dF Baye
01.0533 197 nF naye
01.0534 139 SrA pAke
01.0535 198 mAraRatozaRaniSAmanezu jYA
01.0536 199 kampane caliH
01.0537 199 CadirUrjane
01.0538 199 jihvonmaTane laqiH
01.0539 200 madI harzaglepanayoH
01.0540 200 Dvana Sabde
01.0541 200 svana avataMsane
01.0542 200 GawAdayo mitaH
01.0543 200 janIjFzknasuraYjo'mantASca
01.0544 200 jvalahvalahmalanamAmanupasargAdvA
01.0545 201 glAsnAvanuvamAM ca
01.0546 201 na kamyamicamAm
01.0547 201 Samo'darSane
01.0548 201 yamo'parivezaRe
01.0549 201 sKadiravapariByAM ca
01.0550 202 PaRa gatO
01.0551 202 vft
01.0552 202 jvarAdaya udAttA udAttetaH
01.0553 202 rAjf dIptO
01.0554 202 udAttaH svaritet
01.0555 204 wuBrAjf wuBrASf wuBlASf dIptO
01.0556 204 udAttA anudAttetaH
01.0557 204 syamu svana Dvana Sabde
01.0558 205 zama zwama vEklavye
01.0559 206 jvala dIptO
01.0560 206 cala kalpane
01.0561 206 jala GAtane
01.0562 206 wala wvala vEklavye
01.0563 206 zWala sTAne
01.0564 207 hala vileKane
01.0565 207 Rala ganDane
01.0566 207 pala gatO
01.0567 208 bala prARane DAnyAvaroDe ca
01.0568 208 pula mahattve
01.0569 208 kula saMstyAne banDuzu ca
01.0570 209 Sala hula patx gatO
01.0571 209 hula hiMsAsaMvaraRayoSca
01.0572 213 kvaTe nizpAke
01.0573 213 paTe gatO
01.0574 213 maTe viloqane
01.0575 213 wuvama udgiraRe
01.0576 213 Bramu calane
01.0577 214 kzara saMcalane
01.0578 214 syamAdaya udAttA udAttetaH
01.0579 214 zaha marzaRe
01.0580 214 udAtto'nudAttet
01.0581 216 rama krIqAyAm
01.0582 216 anudAtto'nudAttet
01.0583 217 zadx viSaraRagatyavasAdanezu
01.0584 219 Sadx SAtane
01.0585 219 kruSa AhvAne rodane ca
01.0586 219 sadAdayastrayo'nudAttA udAttetaH
01.0587 220 kuca samparcanakOwilyapratizwamBavileKanezu
01.0588 220 buDa avagamane
01.0589 220 ruha bIjajanmani prAdurBAve ca
01.0590 221 kasa gatO
01.0591 221 kucAdaya udAttA udAttetaH
01.0592 221 ruhistvanudAttaH
01.0593 221 vft
01.0594 221 hikka avyakte Sabde
01.0595 221 aYcu gatO yAcane ca
01.0596 222 wuyAcf yAcYAyAm
01.0597 222 rewf pariBAzaRe
01.0598 222 cate cade yAcane ca
01.0599 224 proTf paryAptO
01.0600 224 midf medf meDAhiMsanayoH
01.0601 224 meDf saNgame ca
01.0602 224 Ridf Redf kutsAsannikarzayoH
01.0603 224 SfDu mfDu undane
01.0604 225 buDir boDane
01.0605 225 u bundir niSAmane
01.0606 224 veRf gatijYAnacintAniSAmanavAditragrahaRezu
01.0607 224 Kanu avadAraRe
01.0608 227 cIvf AdAnasaMvaraRayoH
01.0609 227 cAyf pUjAniSAmanayoH
01.0610 227 vyaya gatO
01.0611 227 dASf dAne
01.0612 227 Bezf Baye
01.0613 228 Brezf gatO
01.0614 228 asa gatidIptyAdAnezu
01.0615 228 spaSa bADanasparSanayoH
01.0616 228 laza kAntO
01.0617 228 caza BakzaRe
01.0618 228 Caza hiMsAyAm
01.0619 229 Jaza AdAnasaMvaraRayoH
01.0620 229 Blakza adane
01.0621 229 dAsf dAne
01.0622 229 mAhf mAne
01.0623 229 guhU saMvaraRe
01.0624 230 hikkAdaya udAttAH svaritetaH
01.0625 230 SriY sevAyAm
01.0626 230 udAttaH
01.0627 231 BfY BaraRe
01.0628 232 hfY haraRe
01.0629 234 DfY DAraRe
01.0630 235 RIY prApaRe
01.0631 238 BaratyAdayaScatvAro'nudAttA uBayapadinaH
01.0632 238 Dew pAne
01.0633 240 glE mlE harzakzaye
01.0634 241 dyE nyakkaraRe
01.0635 241 drE svapne
01.0636 241 DrE tfptO
01.0637 241 DyE cintAyAm
01.0638 241 rE Sabde
01.0639 241 styE zwyE SabdasaNGAtayoH
01.0640 243 KE Kadane
01.0641 243 kzE jE zE kzaye
01.0642 243 kE gE Sabde
01.0643 244 SE SrE pAke
01.0644 244 pE o vE SozaRe
01.0645 245 zwE vezwane
01.0646 245 dEp SoDane
01.0647 245 pA pAne
01.0648 247 GrA ganDopAdAne
01.0649 248 DmA SabdAgnisaMyogayoH
01.0650 248 zWA gatinivfttO
01.0651 252 mnA aByAse
01.0652 252 dAR dAne
01.0653 254 hvf kOwilye
01.0654 254 svf SabdopatApayoH
01.0655 255 smf cintAyAm
01.0656 255 sf gatO
01.0657 257 f gatiprApaRayoH
01.0658 260 gf Gf secane
01.0659 260 Dvf hUrcCane
01.0660 260 sru gatO
01.0661 261 zu prasavESvaryayoH
01.0662 262 Sru SravaRe
01.0663 263 Dru sTErye
01.0664 263 du dru gatO
01.0665 264 ji jri aBiBave
01.0666 265 DayatyAdayo'nudAttA udAttetaH
01.0667 265 SrayatistUdAttaH
01.0668 265 taTA Yita uBayapadinaH
01.0669 265 zmiN IzadDasane
01.0670 265 guN avyakte Sabde
01.0671 266 gAN gatO
01.0672 267 kuN GuN uN NuN Sabde
01.0673 267 cyuN jyuN pruN pluN gatO
01.0674 267 ruN gatirezaRayoH
01.0675 268 DfN avaDvaMsane
01.0676 268 meN praRidAne
01.0677 268 deN rakzaRe
01.0678 268 SyEN gatO
01.0679 269 pyEN vfdDO
01.0680 269 trEN pAlane
01.0681 270 smiNpraBftaya etadantA anudAttA AtmaneBAzAH
01.0682 269 pUN pavane
01.0683 269 mUN banDane
01.0684 269 qIN vihAyasA gatO
01.0685 270 pUNAdayastraya ete udAttA AtmanepadinaH
01.0686 270 tF plavanataraRayoH
01.0687 270 udAttaH parasmEBAzaH
01.0688 271 gupa gopane
01.0689 271 tija niSAne
01.0690 271 mAna pUjAyAm
01.0691 271 baDa banDane
01.0692 272 gupAdayaScatvAra ete'nudAttetaH
01.0693 272 raBa rABasye
01.0694 273 qulaBaz prAptO
01.0695 274 zvaYja parizvaNge
01.0696 274 hada purIzotsarge
01.0697 274 raBAdayaScatvAro'nudAttA anudAttetaH
01.0698 274 YikzvidA avyakte Sabde
01.0699a 274 ayamudAtta udAttet
01.0699b 274 skandir gatiSozaRayoH
01.0700 275 yaBa viparItamETune
01.0701 276 Rama prahvatve Sabde
01.0702 276 gamx sfpx gatO
01.0703 282 yama uparame
01.0704 283 tapa santApe
01.0705 284 tyaja hAnO
01.0706 285 zaYja saNge
01.0707 286 dfSir prekzaRe
01.0708 287 daMSa daMSane
01.0709 288 kfza vileKane
01.0710 289 daha BasmIkaraRe
01.0711 289 miha secane
01.0712 289 skandyAdaya etadantA anudAttA udAttetaH
01.0713 289 kita nivAse rogApanayane ca
01.0714 289 ayamudAttet
01.0715 290 dAna avaKaRqane
01.0716 290 SAna tejane
01.0717 290 imAvapi nityasanantO svaritetO
01.0718 290 qupacaz pAke
01.0719 291 zaca samavAye
01.0720 292 Baja sevAyAm
01.0721 293 raYja rAge
01.0722 294 Sapa AkroSe
01.0723 295 tviza dIptO
